x,y,STATION_NAME,CLIMATE_IDENTIFIER,ID,LOCAL_DATE,PROVINCE_CODE,LOCAL_YEAR,LOCAL_MONTH,LOCAL_DAY,MEAN_TEMPERATURE,MEAN_TEMPERATURE_FLAG,MIN_TEMPERATURE,MIN_TEMPERATURE_FLAG,MAX_TEMPERATURE,MAX_TEMPERATURE_FLAG,TOTAL_PRECIPITATION,TOTAL_PRECIPITATION_FLAG,TOTAL_RAIN,TOTAL_RAIN_FLAG,TOTAL_SNOW,TOTAL_SNOW_FLAG,SNOW_ON_GROUND,SNOW_ON_GROUND_FLAG,DIRECTION_MAX_GUST,DIRECTION_MAX_GUST_FLAG,SPEED_MAX_GUST,SPEED_MAX_GUST_FLAG,COOLING_DEGREE_DAYS,COOLING_DEGREE_DAYS_FLAG,HEATING_DEGREE_DAYS,HEATING_DEGREE_DAYS_FLAG,MIN_REL_HUMIDITY,MIN_REL_HUMIDITY_FLAG,MAX_REL_HUMIDITY,MAX_REL_HUMIDITY_FLAG
-63.50001388888889,44.88001666666667,HALIFAX STANFIELD INT'L A,8202250,8202250.1962.7.25,1962-07-25 00:00:00,NS,1962,7,25,16.4,,10.6,,22.2,,0,,0,,0,,0,,18,,40,,0,,1.6,,48,,98,
-63.50001388888889,44.88001666666667,HALIFAX STANFIELD INT'L A,8202250,8202250.1962.7.26,1962-07-26 00:00:00,NS,1962,7,26,14.2,,11.7,,16.7,,3.3,,3.3,,0,,0,,16,,40,,0,,3.8,,85,,100,
-63.50001388888889,44.88001666666667,HALIFAX STANFIELD INT'L A,8202250,8202250.1962.7.27,1962-07-27 00:00:00,NS,1962,7,27,17,,11.7,,22.2,,0,T,0,T,0,,0,,23,,48,,0,,1,,49,,100,
-63.50001388888889,44.88001666666667,HALIFAX STANFIELD INT'L A,8202250,8202250.1962.7.28,1962-07-28 00:00:00,NS,1962,7,28,18.7,,11.7,,25.6,,0,,0,,0,,0,,23,,56,,0.7,,0,,41,,96,
-63.50001388888889,44.88001666666667,HALIFAX STANFIELD INT'L A,8202250,8202250.1962.7.29,1962-07-29 00:00:00,NS,1962,7,29,20.6,,14.4,,26.7,,0,,0,,0,,0,,20,,40,,2.6,,0,,53,,90,
-63.50001388888889,44.88001666666667,HALIFAX STANFIELD INT'L A,8202250,8202250.1962.7.30,1962-07-30 00:00:00,NS,1962,7,30,19.2,,15,,23.3,,8.9,,8.9,,0,,0,,0,,0,,1.2,,0,,68,,100,
-63.50001388888889,44.88001666666667,HALIFAX STANFIELD INT'L A,8202250,8202250.1962.7.31,1962-07-31 00:00:00,NS,1962,7,31,18.6,,13.9,,23.3,,0,T,0,T,0,,0,,0,,0,,0.6,,0,,59,,100,
-63.50001388888889,44.88001666666667,HALIFAX STANFIELD INT'L A,8202250,8202250.1962.8.1,1962-08-01 00:00:00,NS,1962,8,1,15.3,,13.3,,17.2,,0,T,0,T,0,,0,,0,,0,,0,,2.7,,87,,100,
-63.50001388888889,44.88001666666667,HALIFAX STANFIELD INT'L A,8202250,8202250.1962.8.2,1962-08-02 00:00:00,NS,1962,8,2,19.2,,13.9,,24.4,,0,T,0,T,0,,0,,0,,0,,1.2,,0,,43,,100,
-63.50001388888889,44.88001666666667,HALIFAX STANFIELD INT'L A,8202250,8202250.1962.8.3,1962-08-03 00:00:00,NS,1962,8,3,19.5,,12.8,,26.1,,0,,0,,0,,0,,0,,0,,1.5,,0,,40,,93,
-63.50001388888889,44.88001666666667,HALIFAX STANFIELD INT'L A,8202250,8202250.1962.8.4,1962-08-04 00:00:00,NS,1962,8,4,16.1,,11.1,,21.1,,0,T,0,T,0,,0,,16,S,34,,0,,1.9,,71,,100,
-63.50001388888889,44.88001666666667,HALIFAX STANFIELD INT'L A,8202250,8202250.1962.8.5,1962-08-05 00:00:00,NS,1962,8,5,16.7,,12.8,,20.6,,0,T,0,T,0,,0,,0,,0,,0,,1.3,,68,,98,
-63.50001388888889,44.88001666666667,HALIFAX STANFIELD INT'L A,8202250,8202250.1962.8.6,1962-08-06 00:00:00,NS,1962,8,6,18.6,,13.9,,23.3,,0,T,0,T,0,,0,,18,,40,,0.6,,0,,77,,100,
-63.50001388888889,44.88001666666667,HALIFAX STANFIELD INT'L A,8202250,8202250.1962.8.7,1962-08-07 00:00:00,NS,1962,8,7,20.3,,16.7,,23.9,,0,T,0,T,0,,0,,20,,51,,2.3,,0,,77,,100,
-63.50001388888889,44.88001666666667,HALIFAX STANFIELD INT'L A,8202250,8202250.1962.8.8,1962-08-08 00:00:00,NS,1962,8,8,16.7,,12.8,,20.6,,16.8,,16.8,,0,,0,,20,,45,,0,,1.3,,96,,100,
-63.50001388888889,44.88001666666667,HALIFAX STANFIELD INT'L A,8202250,8202250.1962.8.9,1962-08-09 00:00:00,NS,1962,8,9,14.2,,12.2,,16.1,,5.6,,5.6,,0,,0,,36,,43,,0,,3.8,,84,,98,
-63.50001388888889,44.88001666666667,HALIFAX STANFIELD INT'L A,8202250,8202250.1962.8.10,1962-08-10 00:00:00,NS,1962,8,10,13.6,,12.8,,14.4,,39.9,,39.9,,0,,0,,7,,51,,0,,4.4,,93,,98,
-63.50001388888889,44.88001666666667,HALIFAX STANFIELD INT'L A,8202250,8202250.1962.8.11,1962-08-11 00:00:00,NS,1962,8,11,18.1,,14.4,,21.7,,2.3,,2.3,,0,,0,,20,,51,,0.1,,0,,73,,100,
-63.50001388888889,44.88001666666667,HALIFAX STANFIELD INT'L A,8202250,8202250.1962.8.12,1962-08-12 00:00:00,NS,1962,8,12,16.7,,14.4,,18.9,,0,T,0,T,0,,0,,0,,0,,0,,1.3,,86,,100,
-63.50001388888889,44.88001666666667,HALIFAX STANFIELD INT'L A,8202250,8202250.1962.8.13,1962-08-13 00:00:00,NS,1962,8,13,20,,16.1,,23.9,,0.8,,0.8,,0,,0,,0,,0,,2,,0,,69,,100,
-63.50001388888889,44.88001666666667,HALIFAX STANFIELD INT'L A,8202250,8202250.1962.8.14,1962-08-14 00:00:00,NS,1962,8,14,20.3,,16.7,,23.9,,14.2,,14.2,,0,,0,,0,,0,,2.3,,0,,86,,100,
-63.50001388888889,44.88001666666667,HALIFAX STANFIELD INT'L A,8202250,8202250.1962.8.15,1962-08-15 00:00:00,NS,1962,8,15,17.5,,13.3,,21.7,,0,T,0,T,0,,0,,29,,45,,0,,0.5,,56,,100,
-63.50001388888889,44.88001666666667,HALIFAX STANFIELD INT'L A,8202250,8202250.1962.8.16,1962-08-16 00:00:00,NS,1962,8,16,18.9,,12.8,,25,,0,,0,,0,,0,,20,,37,,0.9,,0,,45,,93,
-63.50001388888889,44.88001666666667,HALIFAX STANFIELD INT'L A,8202250,8202250.1962.8.17,1962-08-17 00:00:00,NS,1962,8,17,15.6,,10.6,,20.6,,0.8,,0.8,,0,,0,,18,,37,,0,,2.4,,75,,100,
-63.50001388888889,44.88001666666667,HALIFAX STANFIELD INT'L A,8202250,8202250.1962.8.18,1962-08-18 00:00:00,NS,1962,8,18,17.3,,12.8,,21.7,,18,,18,,0,,0,,20,,35,,0,,0.7,,75,,100,
-63.50001388888889,44.88001666666667,HALIFAX STANFIELD INT'L A,8202250,8202250.1962.8.19,1962-08-19 00:00:00,NS,1962,8,19,15.6,,10.6,,20.6,,0,,0,,0,,0,,27,,51,,0,,2.4,,38,,78,
-63.50001388888889,44.88001666666667,HALIFAX STANFIELD INT'L A,8202250,8202250.1962.8.20,1962-08-20 00:00:00,NS,1962,8,20,16.4,,11.1,,21.7,,0,,0,,0,,0,,20,,76,,0,,1.6,,67,,94,
-63.50001388888889,44.88001666666667,HALIFAX STANFIELD INT'L A,8202250,8202250.1962.8.21,1962-08-21 00:00:00,NS,1962,8,21,15.9,,10,,21.7,,4.6,,4.6,,0,,0,,0,,0,,0,,2.1,,55,,97,
-63.50001388888889,44.88001666666667,HALIFAX STANFIELD INT'L A,8202250,8202250.1962.8.22,1962-08-22 00:00:00,NS,1962,8,22,13.9,,8.9,,18.9,,0,T,0,T,0,,0,,0,,0,,0,,4.1,,54,,98,
-63.50001388888889,44.88001666666667,HALIFAX STANFIELD INT'L A,8202250,8202250.1962.8.23,1962-08-23 00:00:00,NS,1962,8,23,12.8,,8.3,,17.2,,0,,0,,0,,0,,36,,37,,0,,5.2,,55,,100,
-63.50001388888889,44.88001666666667,HALIFAX STANFIELD INT'L A,8202250,8202250.1962.8.24,1962-08-24 00:00:00,NS,1962,8,24,14.8,,7.8,,21.7,,0,,0,,0,,0,,0,,0,,0,,3.2,,48,,100,
-63.50001388888889,44.88001666666667,HALIFAX STANFIELD INT'L A,8202250,8202250.1962.8.25,1962-08-25 00:00:00,NS,1962,8,25,17.3,,10.6,,23.9,,0,,0,,0,,0,,20,,32,,0,,0.7,,55,,87,
-63.50001388888889,44.88001666666667,HALIFAX STANFIELD INT'L A,8202250,8202250.1962.8.26,1962-08-26 00:00:00,NS,1962,8,26,18.7,,11.7,,25.6,,0,,0,,0,,0,,20,,42,,0.7,,0,,61,,97,
-63.50001388888889,44.88001666666667,HALIFAX STANFIELD INT'L A,8202250,8202250.1962.8.27,1962-08-27 00:00:00,NS,1962,8,27,20,,14.4,,25.6,,0,,0,,0,,0,,23,,40,,2,,0,,66,,98,
-63.50001388888889,44.88001666666667,HALIFAX STANFIELD INT'L A,8202250,8202250.1962.8.28,1962-08-28 00:00:00,NS,1962,8,28,21.4,,18.9,,23.9,,0.5,,0.5,,0,,0,,0,,0,,3.4,,0,,81,,100,
-63.50001388888889,44.88001666666667,HALIFAX STANFIELD INT'L A,8202250,8202250.1962.8.29,1962-08-29 00:00:00,NS,1962,8,29,19.8,,16.7,,22.8,,30.2,,30.2,,0,,0,,7,,45,,1.8,,0,,85,,100,
-63.50001388888889,44.88001666666667,HALIFAX STANFIELD INT'L A,8202250,8202250.1962.8.30,1962-08-30 00:00:00,NS,1962,8,30,15.3,,13.9,,16.7,,23.9,,23.9,,0,,0,,9,,43,,0,,2.7,,93,,100,
-63.50001388888889,44.88001666666667,HALIFAX STANFIELD INT'L A,8202250,8202250.1962.8.31,1962-08-31 00:00:00,NS,1962,8,31,17.3,,13.9,,20.6,,0.3,,0.3,,0,,0,,0,,0,,0,,0.7,,81,,100,
-63.50001388888889,44.88001666666667,HALIFAX STANFIELD INT'L A,8202250,8202250.1962.9.1,1962-09-01 00:00:00,NS,1962,9,1,16.4,,14.4,,18.3,,0,T,0,T,0,,0,,0,,0,,0,,1.6,,90,,100,
-63.50001388888889,44.88001666666667,HALIFAX STANFIELD INT'L A,8202250,8202250.1962.9.2,1962-09-02 00:00:00,NS,1962,9,2,16.4,,12.2,,20.6,,0,T,0,T,0,,0,,0,,0,,0,,1.6,,74,,100,
-63.50001388888889,44.88001666666667,HALIFAX STANFIELD INT'L A,8202250,8202250.1962.9.3,1962-09-03 00:00:00,NS,1962,9,3,15.3,,10,,20.6,,0,,0,,0,,0,,0,,0,,0,,2.7,,38,,83,
-63.50001388888889,44.88001666666667,HALIFAX STANFIELD INT'L A,8202250,8202250.1962.9.4,1962-09-04 00:00:00,NS,1962,9,4,13.9,,7.8,,20,,0,,0,,0,,0,,0,,0,,0,,4.1,,51,,94,
-63.50001388888889,44.88001666666667,HALIFAX STANFIELD INT'L A,8202250,8202250.1962.9.5,1962-09-05 00:00:00,NS,1962,9,5,13.9,,10.6,,17.2,,0.5,,0.5,,0,,0,,0,,0,,0,,4.1,,65,,96,
-63.50001388888889,44.88001666666667,HALIFAX STANFIELD INT'L A,8202250,8202250.1962.9.6,1962-09-06 00:00:00,NS,1962,9,6,12.5,,10.6,,14.4,,5.6,,5.6,,0,,0,,0,,0,,0,,5.5,,81,,98,
-63.50001388888889,44.88001666666667,HALIFAX STANFIELD INT'L A,8202250,8202250.1962.9.7,1962-09-07 00:00:00,NS,1962,9,7,15.6,,12.8,,18.3,,1.5,,1.5,,0,,0,,0,,0,,0,,2.4,,65,,98,
-63.50001388888889,44.88001666666667,HALIFAX STANFIELD INT'L A,8202250,8202250.1962.9.8,1962-09-08 00:00:00,NS,1962,9,8,16.4,,11.1,,21.7,,0,,0,,0,,0,,0,,0,,0,,1.6,,50,,100,
-63.50001388888889,44.88001666666667,HALIFAX STANFIELD INT'L A,8202250,8202250.1962.9.9,1962-09-09 00:00:00,NS,1962,9,9,18.6,,12.8,,24.4,,0,,0,,0,,0,,0,,0,,0.6,,0,,45,,80,
-63.50001388888889,44.88001666666667,HALIFAX STANFIELD INT'L A,8202250,8202250.1962.9.10,1962-09-10 00:00:00,NS,1962,9,10,16.7,,15.6,,17.8,,0.3,,0.3,,0,,0,,0,,0,,0,,1.3,,77,,100,
-63.50001388888889,44.88001666666667,HALIFAX STANFIELD INT'L A,8202250,8202250.1962.9.11,1962-09-11 00:00:00,NS,1962,9,11,16.4,,15,,17.8,,27.7,,27.7,,0,,0,,11,,43,,0,,1.6,,96,,100,
-63.50001388888889,44.88001666666667,HALIFAX STANFIELD INT'L A,8202250,8202250.1962.9.12,1962-09-12 00:00:00,NS,1962,9,12,15.9,,12.8,,18.9,,2.5,,2.5,,0,,0,,32,,43,,0,,2.1,,72,,98,
-63.50001388888889,44.88001666666667,HALIFAX STANFIELD INT'L A,8202250,8202250.1962.9.13,1962-09-13 00:00:00,NS,1962,9,13,12.8,,9.4,,16.1,,2,,2,,0,,0,,34,,45,,0,,5.2,,74,,98,
-63.50001388888889,44.88001666666667,HALIFAX STANFIELD INT'L A,8202250,8202250.1962.9.14,1962-09-14 00:00:00,NS,1962,9,14,13.1,,9.4,,16.7,,0,T,0,T,0,,0,,20,,35,,0,,4.9,,69,,98,
-63.50001388888889,44.88001666666667,HALIFAX STANFIELD INT'L A,8202250,8202250.1962.9.15,1962-09-15 00:00:00,NS,1962,9,15,16.2,,10.6,,21.7,,0,T,0,T,0,,0,,29,,42,,0,,1.8,,41,,100,
-63.50001388888889,44.88001666666667,HALIFAX STANFIELD INT'L A,8202250,8202250.1962.9.16,1962-09-16 00:00:00,NS,1962,9,16,12.5,,7.8,,17.2,,0,,0,,0,,0,,27,,42,,0,,5.5,,52,,92,
-63.50001388888889,44.88001666666667,HALIFAX STANFIELD INT'L A,8202250,8202250.1962.9.17,1962-09-17 00:00:00,NS,1962,9,17,12,,7.8,,16.1,,0,,0,,0,,0,,0,,0,,0,,6,,48,,94,
-63.50001388888889,44.88001666666667,HALIFAX STANFIELD INT'L A,8202250,8202250.1962.9.18,1962-09-18 00:00:00,NS,1962,9,18,14.5,,11.1,,17.8,,25.9,,25.9,,0,,0,,14,,68,,0,,3.5,,81,,100,
-63.50001388888889,44.88001666666667,HALIFAX STANFIELD INT'L A,8202250,8202250.1962.9.19,1962-09-19 00:00:00,NS,1962,9,19,13.1,,7.8,,18.3,,0,,0,,0,,0,,25,,42,,0,,4.9,,44,,94,
-63.50001388888889,44.88001666666667,HALIFAX STANFIELD INT'L A,8202250,8202250.1962.9.20,1962-09-20 00:00:00,NS,1962,9,20,10.6,,7.2,,13.9,,5.3,,5.3,,0,,0,,0,,0,,0,,7.4,,73,,98,
-63.50001388888889,44.88001666666667,HALIFAX STANFIELD INT'L A,8202250,8202250.1962.9.21,1962-09-21 00:00:00,NS,1962,9,21,9.5,,5.6,,13.3,,0,,0,,0,,0,,0,,0,,0,,8.5,,49,,93,
-63.50001388888889,44.88001666666667,HALIFAX STANFIELD INT'L A,8202250,8202250.1962.9.22,1962-09-22 00:00:00,NS,1962,9,22,9.2,,3.9,,14.4,,0,,0,,0,,0,,0,,0,,0,,8.8,,45,,85,
-63.50001388888889,44.88001666666667,HALIFAX STANFIELD INT'L A,8202250,8202250.1962.9.23,1962-09-23 00:00:00,NS,1962,9,23,8.9,,4.4,,13.3,,0,,0,,0,,0,,0,,0,,0,,9.1,,55,,91,
-63.50001388888889,44.88001666666667,HALIFAX STANFIELD INT'L A,8202250,8202250.1962.9.24,1962-09-24 00:00:00,NS,1962,9,24,5.9,,1.1,,10.6,,22.9,,22.9,,0,,0,,34,,42,,0,,12.1,,73,,100,
-63.50001388888889,44.88001666666667,HALIFAX STANFIELD INT'L A,8202250,8202250.1962.9.25,1962-09-25 00:00:00,NS,1962,9,25,12.5,,7.2,,17.8,,0.5,,0.5,,0,,0,,32,,51,,0,,5.5,,46,,96,
-63.50001388888889,44.88001666666667,HALIFAX STANFIELD INT'L A,8202250,8202250.1962.9.26,1962-09-26 00:00:00,NS,1962,9,26,12.8,,7.8,,17.8,,1.8,,1.8,,0,,0,,20,,35,,0,,5.2,,60,,98,
-63.50001388888889,44.88001666666667,HALIFAX STANFIELD INT'L A,8202250,8202250.1962.9.27,1962-09-27 00:00:00,NS,1962,9,27,12.8,,10,,15.6,,13.5,,13.5,,0,,0,,2,,42,,0,,5.2,,93,,100,
-63.50001388888889,44.88001666666667,HALIFAX STANFIELD INT'L A,8202250,8202250.1962.9.28,1962-09-28 00:00:00,NS,1962,9,28,9.5,,8.3,,10.6,,17.8,,17.8,,0,,0,,2,,53,,0,,8.5,,88,,98,
-63.50001388888889,44.88001666666667,HALIFAX STANFIELD INT'L A,8202250,8202250.1962.9.29,1962-09-29 00:00:00,NS,1962,9,29,11.4,,10,,12.8,,26.4,,26.4,,0,,0,,9,S,56,,0,,6.6,,94,,100,
-63.50001388888889,44.88001666666667,HALIFAX STANFIELD INT'L A,8202250,8202250.1962.9.30,1962-09-30 00:00:00,NS,1962,9,30,14.2,,11.1,,17.2,,1,,1,,0,,0,,0,,0,,0,,3.8,,85,,100,
-63.50001388888889,44.88001666666667,HALIFAX STANFIELD INT'L A,8202250,8202250.1962.10.1,1962-10-01 00:00:00,NS,1962,10,1,12.8,,9.4,,16.1,,0,T,0,T,0,,0,,29,,40,,0,,5.2,,62,,98,
-63.50001388888889,44.88001666666667,HALIFAX STANFIELD INT'L A,8202250,8202250.1962.10.2,1962-10-02 00:00:00,NS,1962,10,2,11.7,,7.8,,15.6,,0,,0,,0,,0,,29,,35,,0,,6.3,,59,,96,
-63.50001388888889,44.88001666666667,HALIFAX STANFIELD INT'L A,8202250,8202250.1962.10.3,1962-10-03 00:00:00,NS,1962,10,3,14.7,,8.3,,21.1,,0,,0,,0,,0,,29,S,32,,0,,3.3,,51,,92,
-63.50001388888889,44.88001666666667,HALIFAX STANFIELD INT'L A,8202250,8202250.1962.10.4,1962-10-04 00:00:00,NS,1962,10,4,15,,9.4,,20.6,,0,,0,,0,,0,,0,,0,,0,,3,,57,,91,
-63.50001388888889,44.88001666666667,HALIFAX STANFIELD INT'L A,8202250,8202250.1962.10.5,1962-10-05 00:00:00,NS,1962,10,5,10,,5.6,,14.4,,0,,0,,0,,0,,0,,0,,0,,8,,54,,95,
-63.50001388888889,44.88001666666667,HALIFAX STANFIELD INT'L A,8202250,8202250.1962.10.6,1962-10-06 00:00:00,NS,1962,10,6,9.5,,6.1,,12.8,,0,T,0,T,0,,0,,9,,37,,0,,8.5,,68,,88,
-63.50001388888889,44.88001666666667,HALIFAX STANFIELD INT'L A,8202250,8202250.1962.10.7,1962-10-07 00:00:00,NS,1962,10,7,14.5,,10.6,,18.3,,63,,63,,0,,0,,7,,89,,0,,3.5,,82,,100,
-63.50001388888889,44.88001666666667,HALIFAX STANFIELD INT'L A,8202250,8202250.1962.10.8,1962-10-08 00:00:00,NS,1962,10,8,11.7,,8.9,,14.4,,13,,13,,0,,0,,32,S,61,,0,,6.3,,88,,100,
-63.50001388888889,44.88001666666667,HALIFAX STANFIELD INT'L A,8202250,8202250.1962.10.9,1962-10-09 00:00:00,NS,1962,10,9,8.1,,5.6,,10.6,,0,T,0,T,0,,0,,36,,45,,0,,9.9,,66,,92,
-63.50001388888889,44.88001666666667,HALIFAX STANFIELD INT'L A,8202250,8202250.1962.10.10,1962-10-10 00:00:00,NS,1962,10,10,7.5,,5.6,,9.4,,15,,15,,0,,0,,36,,39,,0,,10.5,,66,,100,
-63.50001388888889,44.88001666666667,HALIFAX STANFIELD INT'L A,8202250,8202250.1962.10.11,1962-10-11 00:00:00,NS,1962,10,11,6.7,,5.6,,7.8,,7.1,,7.1,,0,,0,,32,,51,,0,,11.3,,79,,100,
-63.50001388888889,44.88001666666667,HALIFAX STANFIELD INT'L A,8202250,8202250.1962.10.12,1962-10-12 00:00:00,NS,1962,10,12,10.6,,6.1,,15,,4.8,,4.8,,0,,0,,18,,43,,0,,7.4,,46,,96,
-63.50001388888889,44.88001666666667,HALIFAX STANFIELD INT'L A,8202250,8202250.1962.10.13,1962-10-13 00:00:00,NS,1962,10,13,7.8,,5.6,,10,,0,T,0,T,0,,0,,29,,64,,0,,10.2,,61,,89,
-63.50001388888889,44.88001666666667,HALIFAX STANFIELD INT'L A,8202250,8202250.1962.10.14,1962-10-14 00:00:00,NS,1962,10,14,6.7,,3.9,,9.4,,0,T,0,T,0,,0,,29,,35,,0,,11.3,,61,,88,
-63.50001388888889,44.88001666666667,HALIFAX STANFIELD INT'L A,8202250,8202250.1962.10.15,1962-10-15 00:00:00,NS,1962,10,15,5,,1.1,,8.9,,0,,0,,0,,0,,32,,40,,0,,13,,56,,95,
-63.50001388888889,44.88001666666667,HALIFAX STANFIELD INT'L A,8202250,8202250.1962.10.16,1962-10-16 00:00:00,NS,1962,10,16,8.6,,2.2,,15,,0,,0,,0,,0,,0,,0,,0,,9.4,,56,,92,
-63.50001388888889,44.88001666666667,HALIFAX STANFIELD INT'L A,8202250,8202250.1962.10.17,1962-10-17 00:00:00,NS,1962,10,17,11.7,,7.2,,16.1,,0,,0,,0,,0,,20,,40,,0,,6.3,,74,,93,
-63.50001388888889,44.88001666666667,HALIFAX STANFIELD INT'L A,8202250,8202250.1962.10.18,1962-10-18 00:00:00,NS,1962,10,18,8.9,,5,,12.8,,0,,0,,0,,0,,0,,0,,0,,9.1,,49,,88,
-63.50001388888889,44.88001666666667,HALIFAX STANFIELD INT'L A,8202250,8202250.1962.10.19,1962-10-19 00:00:00,NS,1962,10,19,7.2,,2.2,,12.2,,0,,0,,0,,0,,0,,0,,0,,10.8,,46,,95,
-63.50001388888889,44.88001666666667,HALIFAX STANFIELD INT'L A,8202250,8202250.1962.10.20,1962-10-20 00:00:00,NS,1962,10,20,7.8,,2.8,,12.8,,0,,0,,0,,0,,18,,45,,0,,10.2,,58,,100,
-63.50001388888889,44.88001666666667,HALIFAX STANFIELD INT'L A,8202250,8202250.1962.10.21,1962-10-21 00:00:00,NS,1962,10,21,9.7,,7.2,,12.2,,10.2,,10.2,,0,,0,,0,,0,,0,,8.3,,96,,100,
-63.50001388888889,44.88001666666667,HALIFAX STANFIELD INT'L A,8202250,8202250.1962.10.22,1962-10-22 00:00:00,NS,1962,10,22,7.8,,5,,10.6,,0,T,0,T,0,,0,,0,,0,,0,,10.2,,86,,98,
-63.50001388888889,44.88001666666667,HALIFAX STANFIELD INT'L A,8202250,8202250.1962.10.23,1962-10-23 00:00:00,NS,1962,10,23,7.8,,4.4,,11.1,,0,,0,,0,,0,,0,,0,,0,,10.2,,63,,100,
-63.50001388888889,44.88001666666667,HALIFAX STANFIELD INT'L A,8202250,8202250.1962.10.24,1962-10-24 00:00:00,NS,1962,10,24,7.5,,2.2,,12.8,,0.5,,0.5,,0,,0,,0,,0,,0,,10.5,,72,,100,
-63.50001388888889,44.88001666666667,HALIFAX STANFIELD INT'L A,8202250,8202250.1962.10.25,1962-10-25 00:00:00,NS,1962,10,25,4.8,,0.6,,8.9,,0,T,0,T,0,,0,,23,,35,,0,,13.2,,48,,93,
-63.50001388888889,44.88001666666667,HALIFAX STANFIELD INT'L A,8202250,8202250.1962.10.26,1962-10-26 00:00:00,NS,1962,10,26,6.4,,3.9,,8.9,,17.8,,17.8,,0,,0,,9,S,64,,0,,11.6,,69,,100,
-63.50001388888889,44.88001666666667,HALIFAX STANFIELD INT'L A,8202250,8202250.1962.10.27,1962-10-27 00:00:00,NS,1962,10,27,4.5,,1.7,,7.2,,2.3,,2,,0.3,,0,,23,,60,,0,,13.5,,59,,93,
-63.50001388888889,44.88001666666667,HALIFAX STANFIELD INT'L A,8202250,8202250.1962.10.28,1962-10-28 00:00:00,NS,1962,10,28,6.7,,1.7,,11.7,,1.3,,1.3,,0,,0,,18,,53,,0,,11.3,,59,,95,
-63.50001388888889,44.88001666666667,HALIFAX STANFIELD INT'L A,8202250,8202250.1962.10.29,1962-10-29 00:00:00,NS,1962,10,29,6.7,,0,,13.3,,2.3,,2.3,,0,,0,,18,,61,,0,,11.3,,74,,96,
-63.50001388888889,44.88001666666667,HALIFAX STANFIELD INT'L A,8202250,8202250.1962.10.30,1962-10-30 00:00:00,NS,1962,10,30,3.1,,-1.1,,7.2,,0,,0,,0,,0,,0,,0,,0,,14.9,,35,,83,
-63.50001388888889,44.88001666666667,HALIFAX STANFIELD INT'L A,8202250,8202250.1962.10.31,1962-10-31 00:00:00,NS,1962,10,31,6.4,,0,,12.8,,43.7,,43.7,,0,,0,,11,,58,,0,,11.6,,75,,100,
-63.50001388888889,44.88001666666667,HALIFAX STANFIELD INT'L A,8202250,8202250.1962.11.1,1962-11-01 00:00:00,NS,1962,11,1,12,,5.6,,18.3,,19.6,,19.6,,0,,0,,16,,84,,0,,6,,88,,100,
-63.50001388888889,44.88001666666667,HALIFAX STANFIELD INT'L A,8202250,8202250.1962.11.2,1962-11-02 00:00:00,NS,1962,11,2,4.7,,1.1,,8.3,,0,,0,,0,,0,,0,,0,,0,,13.3,,59,,92,
-63.50001388888889,44.88001666666667,HALIFAX STANFIELD INT'L A,8202250,8202250.1962.11.3,1962-11-03 00:00:00,NS,1962,11,3,2.8,,-0.6,,6.1,,13.7,,13.7,,0,,0,,7,,45,,0,,15.2,,67,,98,
-63.50001388888889,44.88001666666667,HALIFAX STANFIELD INT'L A,8202250,8202250.1962.11.4,1962-11-04 00:00:00,NS,1962,11,4,8.9,,6.1,,11.7,,17,,17,,0,,0,,11,,48,,0,,9.1,,98,,100,
-63.50001388888889,44.88001666666667,HALIFAX STANFIELD INT'L A,8202250,8202250.1962.11.5,1962-11-05 00:00:00,NS,1962,11,5,7,,3.9,,10,,11.9,,11.9,,0,,0,,0,,0,,0,,11,,90,,100,
-63.50001388888889,44.88001666666667,HALIFAX STANFIELD INT'L A,8202250,8202250.1962.11.6,1962-11-06 00:00:00,NS,1962,11,6,2.2,,0,,4.4,,21.1,,10.9,,10.2,,0,,32,,53,,0,,15.8,,92,,100,
-63.50001388888889,44.88001666666667,HALIFAX STANFIELD INT'L A,8202250,8202250.1962.11.7,1962-11-07 00:00:00,NS,1962,11,7,0.3,,-1.7,,2.2,,0.8,,0,T,0.8,,5,,32,,51,,0,,17.7,,76,,97,
-63.50001388888889,44.88001666666667,HALIFAX STANFIELD INT'L A,8202250,8202250.1962.11.8,1962-11-08 00:00:00,NS,1962,11,8,2.5,,-1.7,,6.7,,0,T,0,T,0,,0,T,0,,0,,0,,15.5,,57,,88,
-63.50001388888889,44.88001666666667,HALIFAX STANFIELD INT'L A,8202250,8202250.1962.11.9,1962-11-09 00:00:00,NS,1962,11,9,5.6,,1.7,,9.4,,1,,1,,0,,0,,0,,0,,0,,12.4,,61,,100,
-63.50001388888889,44.88001666666667,HALIFAX STANFIELD INT'L A,8202250,8202250.1962.11.10,1962-11-10 00:00:00,NS,1962,11,10,6.4,,1.1,,11.7,,43.2,,43.2,,0,,0,,11,,77,,0,,11.6,,87,,100,
-63.50001388888889,44.88001666666667,HALIFAX STANFIELD INT'L A,8202250,8202250.1962.11.11,1962-11-11 00:00:00,NS,1962,11,11,10.9,,7.8,,13.9,,5.3,,5.3,,0,,0,,11,,61,,0,,7.1,,72,,100,
-63.50001388888889,44.88001666666667,HALIFAX STANFIELD INT'L A,8202250,8202250.1962.11.12,1962-11-12 00:00:00,NS,1962,11,12,3.6,,-0.6,,7.8,,1.3,,1,,0.3,,0,,32,,47,,0,,14.4,,77,,95,
